id,neighbourhood,latitude,longitude,notapartment,private,persons,bathrooms,bedrooms,beds,rating,accurate,location_score,value,reviews_per_month,available,price,active,pricecategory,groupsize,patiobalcony,wifi,heating,tv,refrigerator,airconditioning,oven,washer,dryer,stove,alarm,coffeemaker,babystuff,hottub,pool,gym,dishes,cookingbasics,dedicatedworkspace,hotwater,essentials,hangers,fireextinguisher,firstaidkit,bedlinens,iron,privateentrance,elevator,hairdryer,bathtub,dishwasher,latbin,lonbin,multiplier
9191833,7,52.37494,4.85432,False,True,1,1,1,1,2,True,2.0,1.0,2,False,105,False,2,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52.378,4.85,97
9192415,14,52.36168,4.87424,False,True,2,1,1,1,3,True,3.0,3.0,2,False,90,False,1,2,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,True,False,False,52.366,4.872,95
9193983,13,52.36467,4.92417,False,True,2,1,1,1,1,True,2.0,2.0,2,False,135,False,2,2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,52.366,4.929,86
9194027,18,52.35328,4.89377,False,False,2,1,1,1,1,True,3.0,1.0,2,False,38,False,1,2,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,52.354,4.895,96
9194735,7,52.38337,4.85546,False,False,2,1,1,1,1,True,2.0,2.0,3,False,43,False,1,2,False,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,52.389,4.85,89
9195474,20,52.35582,4.9997,False,True,4,1,2,3,2,True,2.0,3.0,2,False,62,False,1,5,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,52.36,5.008,91
9199026,14,52.36591,4.86353,False,True,4,1,2,2,3,False,2.0,3.0,2,False,120,False,2,4,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,52.366,4.861,94
9203943,15,52.39137,4.91335,False,True,2,1,1,1,1,True,2.0,1.0,2,False,67,True,1,2,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,52.395,4.918,84
9206180,15,52.3879,4.90628,True,True,4,1,2,4,2,True,2.0,2.0,3,False,129,True,2,5,False,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,52.395,4.906,88
9207029,14,52.36551,4.87251,False,False,2,1,1,1,1,False,3.0,2.0,1,False,70,False,1,2,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52.366,4.872,95
9207034,22,52.3633,4.9072,False,True,2,1,1,1,1,True,3.0,2.0,1,False,80,False,1,2,False,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,52.366,4.906,96
9208956,14,52.37059,4.87228,False,True,2,1,1,1,2,False,3.0,2.0,2,False,116,False,2,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52.372,4.872,94
9210690,16,52.38176,4.87852,False,True,2,1,1,1,1,False,0.0,0.0,1,False,89,False,1,2,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52.383,4.872,90
9211391,18,52.342,4.90812,False,True,2,1,1,1,3,True,1.0,3.0,1,False,115,False,2,2,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52.342,4.906,96
9213744,14,52.36308,4.85257,False,True,2,1,1,1,2,True,3.0,3.0,2,False,75,False,1,2,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,52.366,4.85,94
9214208,16,52.38174,4.87252,False,True,2,1,1,1,2,True,2.0,2.0,3,False,115,True,2,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,52.383,4.872,90
9223034,16,52.39118,4.87526,False,True,4,1,3,3,3,True,2.0,3.0,2,False,180,False,3,5,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,52.395,4.872,87
9227262,14,52.36801,4.87357,False,True,3,1,2,2,1,False,0.0,0.0,1,False,160,False,2,4,False,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,52.372,4.872,94
9228075,6,52.36038,4.84417,False,True,4,1,2,2,2,True,2.0,2.0,2,False,89,False,1,4,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,52.36,4.839,87
9232986,18,52.3543,4.88785,False,True,2,1,1,1,2,True,3.0,3.0,2,False,81,False,1,2,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,52.354,4.884,97
9234842,14,52.37156,4.86095,False,True,4,1,4,3,3,True,2.0,2.0,1,False,200,True,3,6,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,52.378,4.861,97
9245614,19,52.34411,4.85828,True,True,2,1,1,1,2,True,2.0,3.0,3,False,87,True,1,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,52.342,4.85,94
9245626,16,52.38046,4.86828,False,True,2,1,1,1,2,True,2.0,3.0,2,False,110,False,2,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,52.383,4.861,90
9247120,13,52.35165,4.91358,False,True,4,1,2,2,2,True,2.0,2.0,3,False,175,True,3,4,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,52.354,4.918,92
9249635,18,52.35673,4.89606,False,True,4,3,2,4,3,True,1.0,3.0,1,False,220,False,3,6,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,52.36,4.895,98
9252278,13,52.35679,4.91675,False,True,2,1,1,1,2,True,3.0,3.0,3,False,75,False,1,2,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,52.36,4.918,94
9252466,21,52.3774,4.87849,False,True,2,1,1,1,1,False,0.0,0.0,1,False,97,False,1,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,52.383,4.872,90
9252483,14,52.36761,4.85431,False,False,2,2,1,1,1,False,0.0,0.0,1,False,80,False,1,3,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,52.372,4.85,94
9254675,13,52.35392,4.91975,False,True,4,1,1,1,1,False,0.0,0.0,1,False,88,False,1,3,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,52.354,4.918,92
9263357,22,52.36572,4.88203,False,True,2,1,1,1,2,True,3.0,2.0,1,False,118,False,2,2,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,True,False,False,52.366,4.884,97
9263780,9,52.36627,4.93275,False,True,2,1,1,1,3,True,3.0,2.0,2,False,86,False,1,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,True,False,False,52.372,4.929,86
9263993,14,52.35986,4.8629,False,True,2,1,1,1,2,True,3.0,2.0,3,False,74,True,1,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,52.36,4.861,96
9266573,14,52.36734,4.85298,False,False,2,2,1,1,1,False,0.0,0.0,1,False,200,False,3,3,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,True,False,False,52.372,4.85,94
9268762,15,52.38945,4.91601,False,True,3,1,2,2,1,False,2.0,2.0,3,False,109,False,2,4,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,52.395,4.918,84
9268952,2,52.32246,4.96865,False,True,4,1,2,2,2,True,2.0,3.0,3,False,88,False,1,4,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,False,False,52.319,4.974,58
9269455,7,52.37966,4.84747,False,True,2,1,1,1,2,True,2.0,2.0,3,False,89,False,1,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,False,True,52.383,4.839,81
9271262,18,52.34948,4.89065,False,True,4,1,2,3,2,True,2.0,2.0,3,False,195,True,3,5,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,52.348,4.895,92
9272999,14,52.37226,4.85366,False,False,1,1,1,1,1,False,2.0,2.0,3,False,33,True,1,1,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,52.378,4.85,97
9273255,14,52.37314,4.86545,False,False,2,1,1,1,2,False,3.0,2.0,3,False,100,True,1,2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,True,False,False,52.378,4.861,97
9273467,14,52.37036,4.85414,False,False,3,1,1,2,1,False,2.0,1.0,3,False,39,True,1,3,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,False,False,52.372,4.85,94
9274134,18,52.34454,4.8993,False,True,2,1,1,1,3,True,3.0,3.0,3,False,88,True,1,2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,52.348,4.895,92
9275222,14,52.36223,4.86214,False,True,4,1,3,3,1,False,3.0,2.0,1,False,171,False,3,5,True,True,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,52.366,4.861,94
9290154,19,52.35799,4.87742,True,True,2,1,1,1,1,False,2.0,2.0,1,False,100,False,1,2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,52.36,4.872,96
9305071,18,52.35591,4.90079,False,True,5,2,3,3,3,True,3.0,3.0,3,False,209,True,3,6,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,False,True,True,False,52.36,4.895,98
9307157,21,52.37002,4.87767,True,True,2,1,1,1,2,True,3.0,3.0,3,False,195,True,3,2,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,52.372,4.872,94
9308904,14,52.36366,4.86006,False,False,2,1,1,1,1,False,2.0,2.0,3,False,70,True,1,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,52.366,4.861,94
9320410,13,52.35381,4.917,False,True,2,1,1,1,3,True,3.0,3.0,1,False,200,False,3,2,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,52.354,4.918,92
9321688,22,52.36204,4.89998,False,True,2,1,1,1,1,False,0.0,0.0,1,False,125,False,2,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,52.366,4.895,96
9322153,7,52.37581,4.84894,False,True,2,1,1,1,1,False,0.0,0.0,1,False,70,False,1,2,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,52.378,4.85,97
9322312,13,52.35707,4.92099,False,True,2,1,1,1,2,True,2.0,2.0,3,False,100,False,1,2,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,52.36,4.918,94
9322352,13,52.35484,4.92505,False,True,2,1,1,1,2,True,2.0,2.0,3,False,120,False,2,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,52.354,4.929,86
9322953,19,52.34375,4.85807,False,True,2,1,1,1,2,True,2.0,2.0,3,False,100,False,1,2,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,52.342,4.85,94
9323047,21,52.37391,4.8783,False,True,2,1,1,1,2,True,3.0,2.0,2,False,108,False,2,2,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,True,52.378,4.872,97
9324749,18,52.35558,4.89596,False,True,4,1,2,2,3,True,3.0,2.0,3,False,203,False,3,4,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,True,True,False,52.36,4.895,98
9326539,16,52.38403,4.87131,False,True,2,1,1,1,1,False,0.0,0.0,1,False,85,False,1,2,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,52.389,4.872,89
9327973,18,52.34623,4.89944,False,True,4,1,2,2,2,True,3.0,3.0,2,False,128,True,2,4,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,52.348,4.895,92
9328846,14,52.36399,4.8582,False,True,4,1,2,2,1,True,2.0,1.0,2,False,140,False,2,4,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,52.366,4.85,94
9331043,14,52.3651,4.85311,False,True,2,1,1,1,3,True,2.0,2.0,1,False,152,False,2,2,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,52.366,4.85,94
9339846,9,52.36317,4.93648,False,True,2,1,1,1,1,True,2.0,3.0,1,False,65,False,1,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,52.366,4.94,90
9340964,21,52.38571,4.8833,False,True,4,1,1,1,1,False,2.0,2.0,2,False,74,True,1,3,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,52.389,4.884,92
9342404,16,52.37989,4.87474,True,True,4,1,2,2,3,True,3.0,2.0,3,False,397,True,3,4,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,52.383,4.872,90
9343043,16,52.3826,4.8688,False,True,4,1,2,2,3,True,3.0,3.0,1,False,87,False,1,4,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52.389,4.861,89
9343735,15,52.38558,4.91206,True,True,4,1,2,2,2,True,2.0,3.0,2,False,180,False,3,4,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,False,True,False,True,52.389,4.918,87
9343949,13,52.35131,4.91388,False,False,2,1,1,1,2,True,3.0,3.0,3,False,51,True,1,2,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False,52.354,4.918,92
9344637,15,52.40289,4.90218,True,True,4,1,2,2,1,True,1.0,2.0,1,False,121,False,2,4,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,False,True,52.407,4.906,93
9345262,17,52.34706,4.9144,True,True,2,1,1,1,3,True,3.0,3.0,3,False,200,False,3,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,52.348,4.918,88
9345435,14,52.37455,4.86353,True,True,4,1,4,6,3,True,3.0,2.0,2,False,250,False,3,7,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,False,False,True,True,True,52.378,4.861,97
9345544,13,52.35705,4.92398,False,True,2,1,1,1,3,True,2.0,3.0,3,False,99,True,1,2,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,52.36,4.929,87
9346279,21,52.37133,4.89602,True,True,2,1,1,1,3,True,3.0,2.0,2,False,129,True,2,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,52.372,4.895,96
9346390,15,52.39275,4.94033,True,True,3,1,3,3,3,True,3.0,3.0,1,False,73,False,1,5,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,52.395,4.94,82
9347195,15,52.39179,4.94388,True,True,4,1,3,3,2,False,2.0,2.0,2,False,101,False,1,5,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,52.395,4.951,77
9353727,20,52.35646,4.99171,True,True,4,1,2,4,1,False,1.0,1.0,1,False,189,False,3,5,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,52.36,4.996,89
9356764,14,52.36964,4.84843,False,True,2,1,1,1,1,True,2.0,3.0,1,False,101,False,1,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,52.372,4.85,94
9356852,19,52.35422,4.85599,False,True,2,1,1,1,1,False,2.0,1.0,3,False,99,True,1,2,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,52.354,4.85,94
9357030,9,52.36096,4.93275,False,True,4,1,1,1,1,False,2.0,2.0,3,False,202,True,3,3,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,52.366,4.929,86
9357740,19,52.35529,4.88662,False,False,2,1,1,1,2,True,3.0,3.0,3,False,129,True,2,2,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,52.36,4.884,98
9360964,13,52.35927,4.92427,False,True,2,1,1,1,2,True,3.0,2.0,2,False,100,True,1,2,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,52.36,4.929,87
9362278,22,52.36803,4.90397,False,True,3,1,2,2,2,True,2.0,2.0,3,False,277,False,3,4,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,52.372,4.906,96
9366344,8,52.41458,4.88261,True,False,2,1,1,1,1,False,2.0,2.0,3,False,70,True,1,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,52.424,4.884,80
9366434,7,52.37709,4.85599,False,False,2,1,1,1,3,True,3.0,3.0,2,False,94,False,1,2,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,52.383,4.85,90
9366776,14,52.36887,4.85365,False,True,4,1,2,2,3,True,3.0,3.0,1,False,99,False,1,4,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,52.372,4.85,94
9373807,13,52.35335,4.90973,False,True,2,1,2,2,2,True,3.0,2.0,3,False,119,True,2,3,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,52.354,4.906,96
9376657,14,52.37302,4.85737,False,True,2,1,1,1,3,True,3.0,1.0,1,False,61,False,1,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,52.378,4.85,97
9377613,14,52.37176,4.85058,True,True,2,1,1,1,3,True,3.0,3.0,1,False,80,False,1,2,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,52.378,4.85,97
9381767,18,52.33967,4.8936,False,True,2,1,1,1,3,True,3.0,3.0,1,False,140,False,2,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,52.342,4.895,96
9381853,14,52.37083,4.8512,False,True,2,1,1,1,2,True,2.0,2.0,2,False,90,False,1,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,True,False,False,52.372,4.85,94
9383811,21,52.36943,4.88292,False,False,2,2,1,2,1,False,3.0,1.0,1,False,140,False,2,3,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,52.372,4.884,97
9385505,14,52.36471,4.86492,False,True,2,1,1,1,2,True,2.0,2.0,1,False,101,True,1,2,False,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,52.366,4.861,94
9389703,17,52.35528,4.93377,False,False,1,1,1,1,1,False,0.0,0.0,1,False,40,False,1,1,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,52.36,4.94,91
9390005,19,52.34912,4.85433,False,True,2,1,1,2,2,True,2.0,2.0,3,False,90,False,1,3,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,52.348,4.85,90
9390408,16,52.38484,4.87421,False,True,2,1,1,1,1,False,0.0,0.0,1,False,100,False,1,2,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,52.389,4.872,89
9397239,18,52.34333,4.91062,False,True,4,1,2,4,1,False,0.0,0.0,1,False,185,False,3,5,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,52.342,4.906,96
9398334,22,52.36051,4.89135,False,True,4,1,2,2,1,False,0.0,0.0,1,False,250,False,3,4,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,52.36,4.895,98
9399926,14,52.37197,4.87207,False,True,2,1,1,1,2,True,3.0,2.0,2,False,195,True,3,2,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,True,False,False,52.378,4.872,97
9402905,9,52.36252,4.93286,True,True,2,1,1,1,2,True,2.0,2.0,2,False,94,False,1,2,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,52.366,4.94,90
9403324,20,52.35727,4.99791,True,False,4,1,2,2,3,True,3.0,3.0,3,False,65,False,1,4,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,52.36,5.008,91
9404830,21,52.37423,4.88157,False,False,2,1,1,1,1,False,3.0,1.0,1,False,70,False,1,2,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,52.378,4.884,100
9407969,18,52.34442,4.90908,False,True,2,1,1,1,3,True,3.0,3.0,1,False,99,False,1,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,52.348,4.906,91
9412502,16,52.37437,4.87219,False,True,2,1,1,1,3,True,3.0,3.0,2,False,110,True,2,2,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,52.378,4.872,97
9420691,19,52.3561,4.8705,False,True,2,1,1,1,3,True,3.0,2.0,3,False,115,True,2,2,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,False,52.36,4.872,96
9424352,14,52.37087,4.85336,False,True,4,1,2,2,2,True,2.0,2.0,2,False,130,False,2,4,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,52.372,4.85,94
9427056,14,52.36553,4.87732,False,True,2,1,1,1,3,True,3.0,3.0,2,False,134,False,2,2,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,52.366,4.872,95
9429895,7,52.37821,4.85445,False,True,2,1,1,1,1,False,2.0,2.0,2,False,108,True,2,2,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,52.383,4.85,90
9440696,18,52.35152,4.89188,False,False,2,1,1,1,1,False,0.0,0.0,1,False,140,False,2,2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,52.354,4.895,96
9442138,17,52.35427,4.94194,True,False,1,2,1,1,1,False,0.0,0.0,1,False,40,False,1,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,52.354,4.94,90
9444516,14,52.36757,4.86833,False,True,2,1,1,1,3,True,3.0,2.0,3,False,236,True,3,2,True,True,True,True,True,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,52.372,4.861,94
9446146,19,52.35655,4.85062,False,True,2,1,1,1,1,True,3.0,2.0,1,False,120,False,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52.36,4.85,96
9450652,13,52.35491,4.91187,True,True,4,1,3,3,1,False,2.0,1.0,1,False,175,False,3,5,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,52.354,4.918,92
9451726,21,52.3825,4.88457,False,True,2,1,1,1,2,True,3.0,2.0,3,False,180,False,3,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,False,True,True,False,False,52.389,4.884,92
9455483,21,52.36765,4.89302,False,True,2,1,1,1,1,False,0.0,0.0,1,False,180,False,3,2,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,52.372,4.895,96
